SCHOOL NAME,CODE,ENTRY,ENGLISH,KISWAHILI,K. S. L.,MATHS,SCIENCE,SSTR,MEAN,RANK,NATIONAL,DISTRICT_NAME,School code,county code,county name
BOHRA ROAD,401051,48.0,55.39,44.72,0.0,38.33,43.41,43.89,225.74,569,15292,Nairobi,20406011,20,NAIROBI
BOI,721201,24.0,31.79,21.41,0.0,40.29,40.79,37.7,171.98,627,21409,RARIEDA,42721201,42,SIAYA
BOIN,547129,27.0,50.37,50.11,0.0,52.7,53.88,54.37,261.43,213,7121,BARINGO NORTH,33547129,33,BARINGO
BOINET,509103,40.0,44.5,46.97,0.0,54.65,53.47,50.92,250.51,332,9491,ELDORET WEST,26509103,26,UASIN GISHU
BOISABI,703131,15.0,39.86,38.13,0.0,35.73,31.0,35.06,179.78,817,21103,KISII CENTRAL,,,
BOITANG'ARE,740101,20.0,41.85,43.0,0.0,41.7,40.6,37.8,204.95,649,18980,,40740101,40,KISII
BOITO,521212,34.0,51.64,58.05,0.0,56.47,54.76,53.17,274.09,122,4991,KOIBATEK,25563106,25,BOMET
BOITO,521212,34.0,51.64,58.05,0.0,56.47,54.76,53.17,274.09,122,4991,KOIBATEK,27552206,27,NAKURU
BOITO,521212,34.0,51.64,58.05,0.0,56.47,54.76,53.17,274.09,122,4991,KOIBATEK,33521212,33,BARINGO
BOITO,552206,26.0,58.11,51.11,0.0,47.46,54.03,47.15,257.86,244,7865,RONGAI,25563106,25,BOMET
BOITO,552206,26.0,58.11,51.11,0.0,47.46,54.03,47.15,257.86,244,7865,RONGAI,27552206,27,NAKURU
BOITO,552206,26.0,58.11,51.11,0.0,47.46,54.03,47.15,257.86,244,7865,RONGAI,33521212,33,BARINGO
BOITO,563106,70.0,46.77,49.11,0.0,48.18,49.91,48.18,242.15,302,11454,KONOIN,25563106,25,BOMET
BOITO,563106,70.0,46.77,49.11,0.0,48.18,49.91,48.18,242.15,302,11454,KONOIN,27552206,27,NAKURU
BOITO,563106,70.0,46.77,49.11,0.0,48.18,49.91,48.18,242.15,302,11454,KONOIN,33521212,33,BARINGO
BOJI,322107,13.0,37.69,42.07,0.0,46.3,54.61,51.38,232.05,39,13884,GARBATULA,17322107,17,ISIOLO
BOKEABU,703238,23.0,35.86,40.6,0.0,38.52,36.3,37.69,188.97,762,20564,KISII CENTRAL,40703238,40,KISII
BOKIBARORI,735139,20.0,36.55,32.6,0.0,47.05,40.05,34.85,191.1,752,20422,NORTH MASABA,40735139,40,KISII
BOKIMAI S D A,719133,30.0,41.3,39.43,0.0,45.06,49.33,40.53,215.65,562,17290,SOUTH GUCHA,40719133,40,KISII
BOKINGOINA ACADEMY,723233,16.0,43.06,49.62,0.0,45.56,42.31,52.0,232.55,393,13755,MARANI,40723233,40,KISII
BOKINI,102324,47.0,29.57,43.87,0.0,38.25,45.72,53.1,210.51,303,18125,KILIFI,4102324,4,KILIFI
BOKINIBANTO,732133,20.0,42.75,48.75,0.0,52.6,46.45,48.95,239.5,342,12082,NYAMACHE,40732133,40,KISII
BOKO,104306,35.0,25.05,36.85,0.0,30.65,28.65,41.54,162.74,68,21592,LAMU WEST,6104306,6,LAMU
BOKOLI,528227,22.0,41.31,53.59,0.0,45.81,46.9,40.95,228.56,301,14718,TRANS NZOIA EAST,23528227,23,TRANSNZOIA
BOKOLI FYM,613123,48.0,41.58,44.81,0.0,39.89,50.39,47.5,224.17,493,15600,BUNGOMA EAST,36613123,36,BUNGOMA
BOKOLI R.C,613124,35.0,60.71,53.6,0.0,56.62,60.97,58.62,290.52,82,3204,BUNGOMA EAST,36613124,36,BUNGOMA
BOKORIN,517134,12.0,43.16,43.75,0.0,48.25,48.66,47.0,230.82,420,14201,BARINGO CENTRAL,33517134,33,BARINGO
BOMANI,104210,40.0,49.62,56.57,0.0,48.47,50.97,49.87,255.5,14,8379,LAMU WEST,2109219,2,KWALE
BOMANI,104210,40.0,49.62,56.57,0.0,48.47,50.97,49.87,255.5,14,8379,LAMU WEST,4119101,4,KILIFI
BOMANI,104210,40.0,49.62,56.57,0.0,48.47,50.97,49.87,255.5,14,8379,LAMU WEST,6104210,6,LAMU
BOMANI,109219,17.0,32.7,46.05,0.0,41.11,45.29,38.76,203.91,215,19113,KINANGO,2109219,2,KWALE
BOMANI,109219,17.0,32.7,46.05,0.0,41.11,45.29,38.76,203.91,215,19113,KINANGO,4119101,4,KILIFI
BOMANI,109219,17.0,32.7,46.05,0.0,41.11,45.29,38.76,203.91,215,19113,KINANGO,6104210,6,LAMU
BOMANI,119101,79.0,37.98,43.45,0.0,41.5,48.53,42.22,213.68,285,17593,MAGARINI,2109219,2,KWALE
BOMANI,119101,79.0,37.98,43.45,0.0,41.5,48.53,42.22,213.68,285,17593,MAGARINI,4119101,4,KILIFI
BOMANI,119101,79.0,37.98,43.45,0.0,41.5,48.53,42.22,213.68,285,17593,MAGARINI,6104210,6,LAMU
BOMARIBA D.O.K,716154,22.0,38.09,29.04,0.0,40.9,36.04,36.9,180.97,808,21046,KISII SOUTH,40716154,40,KISII
BOMBABA DOK,711101,21.0,41.66,42.61,0.0,51.42,50.61,53.85,240.15,333,11934,GUCHA,40711101,40,KISII
BOMET CHRISTIAN,508179,24.0,64.29,52.87,0.0,62.04,61.37,60.45,301.02,62,2404,BOMET,25508179,25,BOMET
BOMET PRIVATE,508625,29.0,37.48,27.62,0.0,36.17,29.96,36.31,167.54,542,21517,BOMET,25508625,25,BOMET
BOMET TOWNSHIP,508103,58.0,47.12,47.17,0.0,48.48,49.24,49.68,241.69,304,11559,BOMET,25508103,25,BOMET
BOMONDO,706131,19.0,56.0,62.84,0.0,47.47,57.36,60.26,283.93,51,3796,NYAMIRA,43706131,43,NYAMIRA
BOMONYAMA,719120,16.0,39.75,40.31,0.0,42.43,40.75,40.81,204.05,659,19091,SOUTH GUCHA,40719120,40,KISII
BOMORITO P.A.G,706107,26.0,30.69,37.57,0.0,35.19,32.65,36.15,172.25,465,21396,NYAMIRA,43706107,43,NYAMIRA
BOMU,106402,163.0,46.71,44.99,0.0,38.36,40.93,45.11,216.1,247,17210,MOMBASA,3106402,3,MOMBASA
BOMWARE,719238,17.0,36.82,37.47,0.0,53.88,48.58,40.17,216.92,540,17035,SOUTH GUCHA,40719238,40,KISII
BONANZA ACADEMY,537137,31.0,68.74,66.32,0.0,67.16,65.16,65.7,333.08,53,926,NAIVASHA,27537137,27,NAKURU
BONANZA SCHOOL,303124,84.0,75.47,70.29,0.0,71.26,66.3,69.52,352.84,4,368,EMBU WEST,14303124,14,EMBU
BONDE,528216,34.0,47.38,54.88,0.0,54.2,47.79,48.55,252.8,161,8962,TRANS NZOIA EAST,23528216,23,TRANSNZOIA
BONDE,528216,34.0,47.38,54.88,0.0,54.2,47.79,48.55,252.8,161,8962,TRANS NZOIA EAST,39714102,39,KISUMU
BONDE,528216,34.0,47.38,54.88,0.0,54.2,47.79,48.55,252.8,161,8962,TRANS NZOIA EAST,44739136,44,MIGORI
BONDE,714102,33.0,50.57,35.63,0.0,48.78,51.78,51.57,238.33,403,12382,KISUMU WEST,23528216,23,TRANSNZOIA
BONDE,714102,33.0,50.57,35.63,0.0,48.78,51.78,51.57,238.33,403,12382,KISUMU WEST,39714102,39,KISUMU
BONDE,714102,33.0,50.57,35.63,0.0,48.78,51.78,51.57,238.33,403,12382,KISUMU WEST,44739136,44,MIGORI
BONDE,739136,28.0,48.6,42.46,0.0,53.39,50.5,57.17,252.12,224,9139,,23528216,23,TRANSNZOIA
BONDE,739136,28.0,48.6,42.46,0.0,53.39,50.5,57.17,252.12,224,9139,,39714102,39,KISUMU
BONDE,739136,28.0,48.6,42.46,0.0,53.39,50.5,57.17,252.12,224,9139,,44739136,44,MIGORI
BONDE KAKOKO,701134,22.0,65.36,42.4,0.0,53.72,56.95,55.63,274.06,145,4996,KISUMU EAST,39701134,39,KISUMU
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,5103215,5,TANA RIVER
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,7215112,7,NYANDARUA
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,8220106,8,NYERI
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,20408008,20,NAIROBI
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,23529131,23,TRANSNZOIA
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,27506103,27,NAKURU
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,30544305,30,LAIKIPIA
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,37603002,37,KAKAMEGA
BONDENI,103215,42.0,33.23,48.4,0.0,40.66,42.07,53.66,218.02,42,16810,TANA RIVER,37631201,37,KAKAMEGA
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,5103215,5,TANA RIVER
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,7215112,7,NYANDARUA
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,8220106,8,NYERI
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,20408008,20,NAIROBI
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,23529131,23,TRANSNZOIA
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,27506103,27,NAKURU
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,30544305,30,LAIKIPIA
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,37603002,37,KAKAMEGA
BONDENI,215112,37.0,43.7,46.78,0.0,49.75,41.13,45.08,226.44,275,15156,KIPIPIRI,37631201,37,KAKAMEGA
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,5103215,5,TANA RIVER
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,7215112,7,NYANDARUA
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,8220106,8,NYERI
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,20408008,20,NAIROBI
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,23529131,23,TRANSNZOIA
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,27506103,27,NAKURU
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,30544305,30,LAIKIPIA
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,37603002,37,KAKAMEGA
BONDENI,220106,21.0,49.19,48.9,0.0,50.66,54.61,49.57,252.93,195,8933,KIENI WEST,37631201,37,KAKAMEGA
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,5103215,5,TANA RIVER
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,7215112,7,NYANDARUA
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,8220106,8,NYERI
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,20408008,20,NAIROBI
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,23529131,23,TRANSNZOIA
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,27506103,27,NAKURU
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,30544305,30,LAIKIPIA
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,37603002,37,KAKAMEGA
BONDENI,401178,229.0,53.06,45.1,0.0,45.17,43.91,44.53,231.77,535,13960,Nairobi,37631201,37,KAKAMEGA
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,5103215,5,TANA RIVER
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,7215112,7,NYANDARUA
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,8220106,8,NYERI
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,20408008,20,NAIROBI
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,23529131,23,TRANSNZOIA
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,27506103,27,NAKURU
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,30544305,30,LAIKIPIA
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,37603002,37,KAKAMEGA
BONDENI,506103,62.0,40.77,38.32,0.0,34.77,33.85,37.01,184.72,734,20842,NAKURU MUNICIPALITY,37631201,37,KAKAMEGA
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,5103215,5,TANA RIVER
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,7215112,7,NYANDARUA
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,8220106,8,NYERI
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,20408008,20,NAIROBI
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,23529131,23,TRANSNZOIA
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,27506103,27,NAKURU
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,30544305,30,LAIKIPIA
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,37603002,37,KAKAMEGA
BONDENI,529131,27.0,41.74,43.77,0.0,40.77,42.62,37.66,206.56,377,18760,KWANZA,37631201,37,KAKAMEGA
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,5103215,5,TANA RIVER
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,7215112,7,NYANDARUA
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,8220106,8,NYERI
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,20408008,20,NAIROBI
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,23529131,23,TRANSNZOIA
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,27506103,27,NAKURU
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,30544305,30,LAIKIPIA
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,37603002,37,KAKAMEGA
BONDENI,544305,28.0,44.46,52.67,0.0,42.28,45.82,41.1,226.33,174,15179,LAIKIPIA WEST,37631201,37,KAKAMEGA
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,5103215,5,TANA RIVER
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,7215112,7,NYANDARUA
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,8220106,8,NYERI
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,20408008,20,NAIROBI
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,23529131,23,TRANSNZOIA
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,27506103,27,NAKURU
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,30544305,30,LAIKIPIA
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,37603002,37,KAKAMEGA
BONDENI,603002,80.0,53.5,58.2,0.0,45.15,49.95,54.43,261.23,323,7159,KAKAMEGA CENTRAL,37631201,37,KAKAMEGA
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,5103215,5,TANA RIVER
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,7215112,7,NYANDARUA
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,8220106,8,NYERI
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,20408008,20,NAIROBI
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,23529131,23,TRANSNZOIA
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,27506103,27,NAKURU
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,30544305,30,LAIKIPIA
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,37603002,37,KAKAMEGA
BONDENI,631201,22.0,47.4,60.27,0.0,56.36,52.27,51.27,267.57,269,6016,,37631201,37,KAKAMEGA
BONDENI ACADEMY,504036,28.0,74.42,57.32,0.0,59.96,67.14,64.64,323.48,14,1265,KITALE MUNICIPALITY,23504036,23,TRANSNZOIA
BONDENI GIRLS,106102,80.0,57.03,58.92,0.0,44.07,52.58,62.01,274.61,141,4925,MOMBASA,3106102,3,MOMBASA
BONDENI MARKS ACADEMY,219126,12.0,48.75,40.16,0.0,41.08,42.66,45.91,218.56,370,16714,MUKURWEINI,8219126,8,NYERI
BONDET,546241,32.0,34.93,31.9,0.0,40.96,33.9,38.93,180.62,450,21063,NAROK SOUTH,27565355,27,NAKURU
BONDET,546241,32.0,34.93,31.9,0.0,40.96,33.9,38.93,180.62,450,21063,NAROK SOUTH,32546241,32,NAROK
BONDET,565355,42.0,41.28,45.78,0.0,49.26,51.71,47.35,235.38,378,13102,KURESOI,27565355,27,NAKURU
BONDET,565355,42.0,41.28,45.78,0.0,49.26,51.71,47.35,235.38,378,13102,KURESOI,32546241,32,NAROK
BONDO,704115,28.0,53.42,45.82,0.0,64.82,61.1,61.0,286.16,90,3582,HOMA BAY,41704115,41,HOMA BAY
BONDO COMPLEX ACADEMY,712152,30.0,64.66,52.4,0.0,54.96,49.76,53.46,275.24,105,4846,BONDO,42712152,42,SIAYA
BONDO KACHOLA,713007,22.0,47.45,46.81,0.0,48.4,46.13,44.13,232.92,451,13667,NYANDO,39713007,39,KISUMU
BONDO KOGELO,739135,33.0,48.42,37.87,0.0,49.33,45.6,50.87,232.09,373,13877,,44739135,44,MIGORI
BONDO KOSIEMO,729302,17.0,55.47,28.17,0.0,50.58,54.17,56.7,245.09,274,10773,NYATIKE,44729302,44,MIGORI
BONDO NYIRONGE,707202,54.0,51.25,32.98,0.0,46.12,51.05,48.12,229.52,395,14499,MIGORI,44707202,44,MIGORI
BONDO OTUCHI,739113,20.0,36.35,34.0,0.0,43.7,37.85,38.75,190.65,584,20454,,44739113,44,MIGORI
BONDO PRIVATE,712536,10.0,35.9,25.4,0.0,38.1,30.0,31.7,161.1,628,21612,BONDO,42712536,42,SIAYA
BONDO TOWNSHIP,712102,139.0,54.02,41.53,0.0,52.17,51.28,47.64,246.64,316,10399,BONDO,42712102,42,SIAYA
BONG'ONTA D.E.B.,735108,23.0,43.3,46.17,0.0,50.21,53.0,52.47,245.15,296,10754,NORTH MASABA,40735108,40,KISII
BONGE,710340,34.0,53.97,38.76,0.0,51.08,58.91,56.67,259.39,249,7553,RACHUONYO SOUTH,41710340,41,HOMA BAY
BONGEBO,718109,36.0,36.5,36.02,0.0,39.11,34.75,37.61,183.99,600,20884,KURIA EAST,44718109,44,MIGORI
BONGIA,731123,22.0,41.45,32.09,0.0,47.4,53.63,43.86,218.43,692,16739,RACHUONYO NORTH,41731123,41,HOMA BAY
BONGO,216202,114.0,37.31,41.51,0.0,37.0,36.68,33.83,186.33,415,20739,KINANGOP,7216202,7,NYANDARUA
BONGONTA ACADEMY,735151,17.0,53.64,55.41,0.0,55.0,60.47,56.41,280.93,111,4124,NORTH MASABA,40735151,40,KISII
BONGU,724017,20.0,52.8,31.6,0.0,48.6,56.8,51.45,241.25,442,11676,NDHIWA,41724017,41,HOMA BAY
BONGU,724017,20.0,52.8,31.6,0.0,48.6,56.8,51.45,241.25,442,11676,NDHIWA,44739134,44,MIGORI
BONGU,739134,17.0,51.76,34.41,0.0,52.76,51.41,50.35,240.69,303,11818,,41724017,41,HOMA BAY
BONGU,739134,17.0,51.76,34.41,0.0,52.76,51.41,50.35,240.69,303,11818,,44739134,44,MIGORI
BONGWE,110119,91.0,35.97,48.71,0.0,38.24,49.9,54.46,227.28,138,14984,MSAMBWENI,2110119,2,KWALE
BONIFACE MGANGA,115217,28.0,36.0,47.39,0.0,38.39,39.03,36.46,197.27,164,19837,VOI,1115217,1,TAITA TAVETA
BONJE,109414,37.0,40.24,48.91,0.0,40.05,47.94,49.62,226.76,141,15088,KINANGO,2109414,2,KWALE
BONJOGE,523109,30.0,43.43,48.13,0.0,50.9,49.06,51.56,243.08,456,11242,NANDI SOUTH,29523109,29,NANDI
BONYAIGUBA,706120,31.0,46.35,47.16,0.0,45.51,48.87,44.06,231.95,247,13912,NYAMIRA,43706120,43,NYAMIRA
BONYAKONI,735109,27.0,48.03,56.4,0.0,61.33,53.29,53.66,272.71,139,5214,NORTH MASABA,40735109,40,KISII
BONYANCHA DEB,732236,20.0,40.05,44.05,0.0,48.0,44.0,43.45,219.55,519,16518,NYAMACHE,40732236,40,KISII
BONYUNYU,715124,23.0,45.21,45.0,0.0,48.91,53.0,58.6,250.72,145,9451,MASABA NORTH,43715124,43,NYAMIRA
BONYUNYU D.E.B.,706121,21.0,38.52,32.04,0.0,36.66,34.09,45.09,186.4,442,20732,NYAMIRA,43706121,43,NYAMIRA
BONYUNYU S.D.A MIXED BOAR,706188,16.0,48.81,54.5,0.0,56.0,46.87,53.68,259.86,111,7459,NYAMIRA,,,
BOOKER ACADEMY,617201,88.0,88.48,93.5,0.0,74.61,72.5,77.47,406.56,1,6,MUMIAS,37617201,37,KAKAMEGA
BOON HOUSE,557314,68.0,61.73,58.13,0.0,55.01,50.67,50.0,275.54,112,4800,KAJIADO NORTH,31557314,31,KAJIADO
BORABU,720101,28.0,50.6,47.53,0.0,50.0,49.5,48.21,245.84,165,10580,BORABU,43720101,43,NYAMIRA
BORABU D.E.B,715109,45.0,49.71,58.93,0.0,48.88,58.17,68.24,283.93,51,3797,MASABA NORTH,43715109,43,NYAMIRA
BORABU HILL SIDE ACADEMY,728143,35.0,73.68,71.54,0.0,74.57,66.91,68.05,354.75,5,325,NYAMIRA NORTH,43728143,43,NYAMIRA
BORANGI PAG,732119,22.0,40.86,38.31,0.0,40.95,44.36,38.77,203.25,665,19190,NYAMACHE,40732119,40,KISII
BORANGI RIVERSIDE ACADEMY,732186,26.0,38.5,43.96,0.0,42.0,36.3,39.5,200.26,692,19536,NYAMACHE,40732186,40,KISII
BORANGI SDA,732204,23.0,40.26,38.13,0.0,44.82,48.34,49.91,221.46,495,16142,NYAMACHE,40732204,40,KISII
BORBORWET,553106,65.0,41.53,40.67,0.0,50.07,47.23,48.78,228.28,318,14781,BELGUT,28553106,28,KERICHO
BORDER HILL,708162,15.0,60.2,62.4,0.0,59.8,66.13,63.53,312.06,33,1782,KURIA WEST,44708162,44,MIGORI
BORDER POINT ONE,803104,25.0,38.24,41.8,0.0,36.92,54.92,47.68,219.56,53,16516,MANDERA EAST,47803104,47,MANDERA
BORDERLANDS,535178,19.0,44.21,53.42,0.0,47.73,50.57,53.21,249.14,337,9810,WARENG,26535178,26,UASIN GISHU
BORDERLANDS,535178,19.0,44.21,53.42,0.0,47.73,50.57,53.21,249.14,337,9810,WARENG,37631114,37,KAKAMEGA
BORDERLANDS,631114,12.0,63.5,62.83,0.0,64.25,63.41,60.91,314.9,57,1648,,26535178,26,UASIN GISHU
BORDERLANDS,631114,12.0,63.5,62.83,0.0,64.25,63.41,60.91,314.9,57,1648,,37631114,37,KAKAMEGA
BORE HOLE 5,806203,31.0,44.74,53.29,0.0,39.22,47.38,62.03,246.66,49,10394,FAFI,45806203,45,GARISSA
BOREHOLE II,811201,37.0,41.81,56.94,0.0,44.7,49.51,51.7,244.66,37,10875,MANDERA CENTRAL,47811201,47,MANDERA
BOREMAGONGO,708220,16.0,34.25,49.18,0.0,41.12,40.0,40.12,204.67,535,19011,KURIA WEST,44708220,44,MIGORI
BORESINGWAYA,119204,38.0,32.57,42.73,0.0,36.23,34.23,30.86,176.62,410,21219,MAGARINI,4119204,4,KILIFI
BORI,311107,29.0,48.72,39.06,0.0,51.72,48.27,55.96,243.73,45,11093,MOYALE,16311107,16,MARSABIT
BORO,705102,47.0,46.1,42.21,0.0,54.12,49.29,46.87,238.59,386,12317,SIAYA,42705102,42,SIAYA
BORO PRIMARY,227117,23.0,42.91,48.73,0.0,43.39,40.95,43.39,219.37,351,16558,KIGUMO,10227117,10,MURANG'A
BOROKO,561318,32.0,52.68,51.0,0.0,56.28,56.87,56.28,273.11,90,5152,MARAKWET EAST,34561318,34,ELGEYO MARAKWET
BOROKWO,562212,43.0,47.25,45.51,0.0,50.48,55.02,49.06,247.32,326,10245,MOGOTIO,33562212,33,BARINGO
BORON,565343,24.0,41.95,49.12,0.0,50.58,43.79,45.08,230.52,412,14265,KURESOI,27565343,27,NAKURU
BORONYI D E B,703303,25.0,40.56,48.28,0.0,43.2,42.08,46.4,220.52,508,16325,KISII CENTRAL,40703303,40,KISII
BOROOKLANE SELF HELP GROU,401480,43.0,46.09,44.32,0.0,37.83,38.65,42.6,209.49,653,18290,Nairobi,,,
BOROON,520331,27.0,53.07,48.4,0.0,53.7,58.51,58.29,271.97,96,5327,MARAKWET WEST,34520331,34,ELGEYO MARAKWET
