School code,School Name,county code,county name
37617401,AHONGINJO,37,KAKAMEGA
37617402,BUCHIFI,37,KAKAMEGA
37617403,BUKAYA,37,KAKAMEGA
37617404,BUMALA,37,KAKAMEGA
37617405,BUMIA,37,KAKAMEGA
37617406,BUTOBE,37,KAKAMEGA
37617407,BUYUNDO,37,KAKAMEGA
37617408,EBUCHITU,37,KAKAMEGA
37617409,EMAUNGU,37,KAKAMEGA
37617410,EMUBERI,37,KAKAMEGA
37617411,EMUKHUWA,37,KAKAMEGA
37617412,ESHIHAKA,37,KAKAMEGA
37617413,ESHIKALAME,37,KAKAMEGA
37617414,ETENJE,37,KAKAMEGA
37617415,IHONJE,37,KAKAMEGA
37617416,INGUSI,37,KAKAMEGA
37617417,IYABO,37,KAKAMEGA
37617418,LUKONGO,37,KAKAMEGA
37617419,LUSHEYA,37,KAKAMEGA
37617420,MILIMANI,37,KAKAMEGA
37617421,MUSANDA,37,KAKAMEGA
37617422,NYAPETA,37,KAKAMEGA
37617423,ST JOSEPH UGANA,37,KAKAMEGA
37617424,UTENDE,37,KAKAMEGA
37617425,WANG'NYANG',37,KAKAMEGA
37617427,KHUNGWANI,37,KAKAMEGA
37617428,TUNNEL BRIDGE ACADEMY,37,KAKAMEGA
37624001,CHENJENI,37,KAKAMEGA
37624002,CHEPUSAI,37,KAKAMEGA
37624003,CHIMOI M.H.M.,37,KAKAMEGA
37624004,KILIBOTI,37,KAKAMEGA
37624005,KIVAYWA,37,KAKAMEGA
37624006,KULUMBENI,37,KAKAMEGA
37624007,KWAMBU,37,KAKAMEGA
37624008,LUKHOKHO,37,KAKAMEGA
37624009,LWANDETI,37,KAKAMEGA
37624010,MABUYE,37,KAKAMEGA
37624011,MAHANGA K,37,KAKAMEGA
37624012,MAKHUKHUNI,37,KAKAMEGA
37624013,MAKONGE,37,KAKAMEGA
37624014,MATURU,37,KAKAMEGA
37624015,MAYOYO MHM,37,KAKAMEGA
37624016,MUHOMO,37,KAKAMEGA
37624017,MUKHALANYA R.C.,37,KAKAMEGA
37624018,MUTUA,37,KAKAMEGA
37624019,NAMBILIMA,37,KAKAMEGA
37624020,NZOIA DEB,37,KAKAMEGA
37624021,VUYIKA,37,KAKAMEGA
37624022,CHETAMBE,37,KAKAMEGA
37624023,LUMANI TOWNSHIP,37,KAKAMEGA
37624024,MARUKUSI,37,KAKAMEGA
37624025,ST EMMANUEL MASASULI,37,KAKAMEGA
37624026,MAUNGU,37,KAKAMEGA
37624027,MUTONYI,37,KAKAMEGA
37624028,MAWA,37,KAKAMEGA
37624029,MAKHWABUYE,37,KAKAMEGA
37624030,LUKOVA,37,KAKAMEGA
37624031,MAKINA,37,KAKAMEGA
37624032,ST MARCELLUS - KEWA,37,KAKAMEGA
37624033,MAYOYO S.A,37,KAKAMEGA
37624034,ST MARY'S MUTENYO,37,KAKAMEGA
37624035,ST MICHAEL CHAMAVELE,37,KAKAMEGA
37624036,BEZALEL,37,KAKAMEGA
37624037,WISDOM OASIS ACADEMY,37,KAKAMEGA
37624038,PHILMA ACAD,37,KAKAMEGA
37624039,HIGHRISE ACAD,37,KAKAMEGA
37625101,EBUHONGA,37,KAKAMEGA
37625102,EBUKUTENGA,37,KAKAMEGA
37625103,EBUKWALA,37,KAKAMEGA
37625104,EBUSHI BUNGO,37,KAKAMEGA
37625105,EKAMBULI,37,KAKAMEGA
37625106,EKATSOMBERO,37,KAKAMEGA
37625107,ELUKANJI,37,KAKAMEGA
37625108,ELUKARI,37,KAKAMEGA
37625109,ELWANGALE,37,KAKAMEGA
37625110,EMAKO,37,KAKAMEGA
37625111,EMAKUCHE,37,KAKAMEGA
37625112,EMALINDI,37,KAKAMEGA
37625113,EMATUNDU,37,KAKAMEGA
37625114,EMULANDA,37,KAKAMEGA
37625115,EMULOLE,37,KAKAMEGA
37625116,EMULUNYA,37,KAKAMEGA
37625117,EMURUBA,37,KAKAMEGA
37625118,EMUTSASA,37,KAKAMEGA
37625119,EMWANIRO,37,KAKAMEGA
37625120,EMWIRU,37,KAKAMEGA
37625121,ESHIBINGA,37,KAKAMEGA
37625122,ESHIKHUNGULA,37,KAKAMEGA
37625123,SHIRULI,37,KAKAMEGA
37625124,ESHINUTSA,37,KAKAMEGA
37625125,HULUWINO,37,KAKAMEGA
37625126,IBINDA,37,KAKAMEGA
37625127,IKOMERO,37,KAKAMEGA
37625128,KHWISERO,37,KAKAMEGA
37625129,LUANDA A.C,37,KAKAMEGA
37625130,LUANDA DOHO,37,KAKAMEGA
37625131,MUHAKA,37,KAKAMEGA
37625132,MUKHUNZULU,37,KAKAMEGA
37625133,MULUFU,37,KAKAMEGA
37625134,MULWANDA,37,KAKAMEGA
37625135,MUNDAHA,37,KAKAMEGA
37625136,MUNDEKU,37,KAKAMEGA
37625137,MUNDOLI,37,KAKAMEGA
37625138,MUNJITI,37,KAKAMEGA
37625139,MUSHIANGUBU,37,KAKAMEGA
37625140,MUSHICHIBULU,37,KAKAMEGA
37625141,MUSHIKONGOLO,37,KAKAMEGA
37625142,MUSHINAAKA,37,KAKAMEGA
37625143,MWIBELENYA,37,KAKAMEGA
37625144,MWIKALIKHA,37,KAKAMEGA
37625145,MWISENA,37,KAKAMEGA
37625146,NAMASOLI,37,KAKAMEGA
37625147,NYAMBOKA,37,KAKAMEGA
37625148,SHIONGO,37,KAKAMEGA
37625149,SHIRALI,37,KAKAMEGA
37625150,SHIROTSA,37,KAKAMEGA
37625151,EBUKANGA,37,KAKAMEGA
37625152,DUDI TOWNSHIP,37,KAKAMEGA
37625153,MUNYANZA,37,KAKAMEGA
37625154,EBUYONGA,37,KAKAMEGA
37625155,BUHILI,37,KAKAMEGA
37625156,ESHIAKHONDO,37,KAKAMEGA
37625158,HAPPY ANGELS ACADEMY,37,KAKAMEGA
37625159,MUNJECHE,37,KAKAMEGA
37625160,GLORIOUS LIFE ACADEMY,37,KAKAMEGA
37625161,EMUKHUNZULU EDUCATION CENTRE,37,KAKAMEGA
37625167,MWIREMBE PRIMARY SCHOOL,37,KAKAMEGA
37627101,BULIMBO,37,KAKAMEGA
37627102,BULONGA,37,KAKAMEGA
37627103,BUSOMBI,37,KAKAMEGA
37627104,EBUBAMBULA,37,KAKAMEGA
37627105,EBUSAMBE,37,KAKAMEGA
37627106,EBUTALIKO,37,KAKAMEGA
37627107,EJINJA,37,KAKAMEGA
37627108,EMANANI,37,KAKAMEGA
37627109,EMURABE MUSLIM,37,KAKAMEGA
37627110,ESHIBANZE,37,KAKAMEGA
37627111,ESHIKHONDI,37,KAKAMEGA
37627112,ESHIRUMBWE,37,KAKAMEGA
37627113,IMAKALE,37,KAKAMEGA
37627114,INDANGALASIA M.H.M,37,KAKAMEGA
37627115,ITETE,37,KAKAMEGA
37627116,KHABUKOSHE,37,KAKAMEGA
37627117,KHALABA,37,KAKAMEGA
37627118,KHOLERA,37,KAKAMEGA
37627119,KOYONZO,37,KAKAMEGA
37627120,LUBANGA A.C,37,KAKAMEGA
37627121,LUNG'ANYIRO,37,KAKAMEGA
37627122,MAKOKHWE,37,KAKAMEGA
37627123,MAKUNDA,37,KAKAMEGA
37627124,MARINDA,37,KAKAMEGA
37627125,MATUNGU S.D.A,37,KAKAMEGA
37627126,MAYONI TOWNSHIP,37,KAKAMEGA
37627127,MIRERE,37,KAKAMEGA
37627128,MUKHWEYA,37,KAKAMEGA
37627129,MUKUNYUKU,37,KAKAMEGA
37627130,MUNAMI,37,KAKAMEGA
37627131,MUNANGA,37,KAKAMEGA
37627132,MUNGAKHA 'W',37,KAKAMEGA
37627133,MUNGORE,37,KAKAMEGA
37627134,MWIRA,37,KAKAMEGA
37627135,NAMALASIRE,37,KAKAMEGA
37627136,NAMAMBA,37,KAKAMEGA
37627137,NAMALENGE,37,KAKAMEGA
37627138,NAMASANDA,37,KAKAMEGA
37627139,NAMAYIAKALO,37,KAKAMEGA
37627140,NAMBEREKEYA,37,KAKAMEGA
37627141,NAMULUNGU A C,37,KAKAMEGA
37627142,NAMULUNGU MUSLIM,37,KAKAMEGA
37627143,NANYENI,37,KAKAMEGA
37627144,NGAIRWE,37,KAKAMEGA
37627145,NYAPORA,37,KAKAMEGA
37627146,NYAPWAKA,37,KAKAMEGA
37627147,SAYANGWE,37,KAKAMEGA
37627148,SHABELT ACADEMY,37,KAKAMEGA
37627149,SHIYABO,37,KAKAMEGA
37627150,ST EMMANUEL LUTASIO,37,KAKAMEGA
37627151,ST PAULS EJINJA,37,KAKAMEGA
37627152,KADIMA ACK PRI,37,KAKAMEGA
37627153,AHMADIYYA MUSLIM ACAD,37,KAKAMEGA
37627155,ST. MARGARET MEMORIAL,37,KAKAMEGA
37631001,ALIGULA,37,KAKAMEGA
37631002,IVUGWI,37,KAKAMEGA
37631003,KILIMANI,37,KAKAMEGA
37631004,LIKUYANI,37,KAKAMEGA
37631005,LUMINO,37,KAKAMEGA
37631006,MAKUTANO,37,KAKAMEGA
37631007,SANGO,37,KAKAMEGA
37631008,SEREGEYA,37,KAKAMEGA
37631009,ST MONICA,37,KAKAMEGA
37631010,SIKHENDU,37,KAKAMEGA
37631011,SIYENGA,37,KAKAMEGA
37631012,ST MARYS LUSWETI,37,KAKAMEGA
37631013,GRACIOUS VALE ACADEMY,37,KAKAMEGA
37631014,EXODUS JUNIOR ACADEMY,37,KAKAMEGA
37631015,WORLDGATE,37,KAKAMEGA
37631016,POTTERS VALE ACADEMY,37,KAKAMEGA
37631017,NANCY GEORGE ACADEMY,37,KAKAMEGA
37631101,KONGONI,37,KAKAMEGA
37631102,LUGULU,37,KAKAMEGA
37631103,MAPERA,37,KAKAMEGA
37631104,NANGILI,37,KAKAMEGA
37631105,NASIANDA,37,KAKAMEGA
37631106,SOYSAMBU,37,KAKAMEGA
37631107,ST MARY'S KISIGAME,37,KAKAMEGA
37631108,ST TERESA,37,KAKAMEGA
37631109,ST FRANCIS MILIMA,37,KAKAMEGA
37631110,MIREMBE,37,KAKAMEGA
37631111,MAWE TATU,37,KAKAMEGA
37631112,SIKULU,37,KAKAMEGA
37631113,MSAMARIA ACADEMY,37,KAKAMEGA
37631114,BORDERLANDS,37,KAKAMEGA
37631115,STAR RAYS,37,KAKAMEGA
37631116,GRACE MATUNDA,37,KAKAMEGA
37631117,LUYEKHE ST. MARTIN,37,KAKAMEGA
37631118,HAPPY ANGELS ACADEMY,37,KAKAMEGA
37631119,SETLIGHT ACADEMY,37,KAKAMEGA
37631201,BONDENI,37,KAKAMEGA
37631202,KWARE,37,KAKAMEGA
37631203,LUDODO,37,KAKAMEGA
37631204,LWANDA M BRIDGE,37,KAKAMEGA
37631205,MATISI,37,KAKAMEGA
37631206,MATUNDA,37,KAKAMEGA
37631207,MBURURU,37,KAKAMEGA
37631208,MOI TOWNSHIP,37,KAKAMEGA
37631209,MOI'S BRIDGE,37,KAKAMEGA
37631210,MLELA ACADEMY,37,KAKAMEGA
37631211,MTONI,37,KAKAMEGA
37631212,MUSEMWA,37,KAKAMEGA
37631213,MWIBA,37,KAKAMEGA
37631214,PATRICE,37,KAKAMEGA
37631215,SINOKO,37,KAKAMEGA
37631216,NAMUNYIRI,37,KAKAMEGA
37631217,KONA,37,KAKAMEGA
37631218,MATUNDA HIGHWAY,37,KAKAMEGA
37631219,NZOIA ACADEMY,37,KAKAMEGA
37631220,ST JOSEPH NYORTISI,37,KAKAMEGA
37631221,GODOWN,37,KAKAMEGA
37631223,TRINITY ACADEMY KONA MBAYA,37,KAKAMEGA
37631224,ST IDDA ACADEMY,37,KAKAMEGA
37631225,ST. STEPHEN'S ACK,37,KAKAMEGA
37631227,THE FOUNTAIN GRAMMAR SCHOOL,37,KAKAMEGA
37631229,BRIKENAM CENTRE,37,KAKAMEGA
38604101,CHAMBALE,38,VIHIGA
38604102,CHANDOLO,38,VIHIGA
38604103,CHANZEYWE,38,VIHIGA
38604104,CHAVAVO,38,VIHIGA
38604105,GAVALAGI,38,VIHIGA
38604106,GILWADZI,38,VIHIGA
38604107,IDELERI,38,VIHIGA
38604108,HAMASANA,38,VIHIGA
38604109,INAVI,38,VIHIGA
38604110,INYANZA,38,VIHIGA
38604111,KERONGO,38,VIHIGA
38604112,KISIENYA,38,VIHIGA
38604113,KITUMBA,38,VIHIGA
38604114,KITULU,38,VIHIGA
38604115,LUSAVASAVI,38,VIHIGA
38604116,MADZUU,38,VIHIGA
38604117,MASANA A.I.C,38,VIHIGA
38604118,MASUNGUTI,38,VIHIGA
38604119,VIGINA,38,VIHIGA
38604120,KISINGILU,38,VIHIGA
38604121,VIGETSE,38,VIHIGA
38604122,ENANGA,38,VIHIGA
38604123,INDURU,38,VIHIGA
38604124,CHANDUGUNYI,38,VIHIGA
38604125,MAHANGA,38,VIHIGA
38604126,LYAMAGALE,38,VIHIGA
38604127,MWOKI,38,VIHIGA
38604128,KIGADAHI,38,VIHIGA
38604129,MADZUGI,38,VIHIGA
38604130,IHYAGALO,38,VIHIGA
38604131,LYAMIDI,38,VIHIGA
38604132,LIGHT AND SALT,38,VIHIGA
38604201,MATAGALU,38,VIHIGA
38604202,CHAMBITI,38,VIHIGA
38604203,CHANDA,38,VIHIGA
38604204,CHANGO,38,VIHIGA
38604205,CHAVUGAMI,38,VIHIGA
38604206,HAMBALE,38,VIHIGA
38604207,IDAVAGA,38,VIHIGA
38604208,IDUKU,38,VIHIGA
38604209,IGAKALA,38,VIHIGA
38604210,IKUMBA,38,VIHIGA
38604211,INGIDI,38,VIHIGA
38604212,KEGOYE,38,VIHIGA
38604213,KIDINYE,38,VIHIGA
38604214,KIDUNDU,38,VIHIGA
38604215,MADIRA,38,VIHIGA
38604216,MAGUI,38,VIHIGA
38604217,MATSIGULU,38,VIHIGA
38604218,MBIHI,38,VIHIGA
38604219,MUHANDA,38,VIHIGA
38604220,VIHIGA PRIMARY,38,VIHIGA
38604221,VISIRU S.A,38,VIHIGA
38604222,VUMALE,38,VIHIGA
38604223,WOMULALU,38,VIHIGA
38604224,KEDOHI,38,VIHIGA
38604225,MUKULI,38,VIHIGA
38604226,VUNANDI P.S,38,VIHIGA
38604227,EMANDA,38,VIHIGA
38604228,KEGENDIROVA,38,VIHIGA
38604229,EMBAGA,38,VIHIGA
38604230,NAVUHI,38,VIHIGA
38604231,CHANZUVU,38,VIHIGA
38604232,MUDASA ACADEMY,38,VIHIGA
38604233,DUNAMIS,38,VIHIGA
38604234,ST. BRIANS EDUC CENTER,38,VIHIGA
38604235,SAPHIRE ACADEMY,38,VIHIGA
38604348,VIHIGA PRIVATE,38,VIHIGA
38618101,EBUBAYI,38,VIHIGA
38618102,EBUKHAYA,38,VIHIGA
38618103,EBULONGA,38,VIHIGA
38618104,EBUNANGWE,38,VIHIGA
38618105,EBUSILOLI,38,VIHIGA
38618106,EBUSIRATSI C.G,38,VIHIGA
38618107,EBWALI,38,VIHIGA
38618108,EMATSULI,38,VIHIGA
38618109,EMMATSI,38,VIHIGA
38618110,EMMUKUNZI,38,VIHIGA
38618111,ESIBUYE,38,VIHIGA
38618112,ESIEMBERO,38,VIHIGA
38618113,ESIRABE,38,VIHIGA
38618114,ESSONG'OLO,38,VIHIGA
38618115,HOBUNAKA,38,VIHIGA
38618116,IBUBI,38,VIHIGA
38618117,IKUMU,38,VIHIGA
38618118,ILUNGU,38,VIHIGA
38618119,ITABALIA,38,VIHIGA
38618120,KILINGILI,38,VIHIGA
38618121,KIMA,38,VIHIGA
38618122,MUKHOMBE,38,VIHIGA
38618123,EBUSIRATSI A/C,38,VIHIGA
38618124,MUSITINYI,38,VIHIGA
38618125,MWITUHA,38,VIHIGA
38618126,WALUKA,38,VIHIGA
38618127,WANAKHALE,38,VIHIGA
38618128,WANDECHE,38,VIHIGA
38618129,EMUREMBE,38,VIHIGA
38618130,EMMUNWA,38,VIHIGA
38618131,MWITUKHO,38,VIHIGA
38618132,ELUHOBE,38,VIHIGA
38618133,EMUHONDO,38,VIHIGA
38618134,EBULAMBA,38,VIHIGA
38618135,MUSINAKA,38,VIHIGA
38618136,MUNDICHIRI,38,VIHIGA
38618137,EBUKHULITI,38,VIHIGA
38618138,EBUHANDO,38,VIHIGA
38618139,EMUHAYA,38,VIHIGA
38618140,EBBITSI,38,VIHIGA
38618141,EBBIBA,38,VIHIGA
38618142,IRUMBI,38,VIHIGA
38618143,WEMILABI,38,VIHIGA
38618144,EMUSENJELI,38,VIHIGA
38618145,EMUKHUYA,38,VIHIGA
38618146,EBULAKO,38,VIHIGA
38618147,EMUSUTSWI,38,VIHIGA
38618149,WONDERLAND,38,VIHIGA
38618150,EMUHAYA ADULT EDUCATION CENTRE,38,VIHIGA
38618151,DISCOVERY INTERNATIONAL ACADEMY,38,VIHIGA
38618201,EBUKANGA,38,VIHIGA
38618202,EBUKOOLO,38,VIHIGA
38618203,EBUSAKAMI,38,VIHIGA
38618204,EBUSIRALO,38,VIHIGA
38618205,EBUSSAMBA,38,VIHIGA
38618206,EBUSYUBI,38,VIHIGA
38618207,EBUYALU,38,VIHIGA
38618208,EBWIRANYI,38,VIHIGA
38618209,EKWANDA,38,VIHIGA
38618210,EMANYINYA,38,VIHIGA
38618211,EM'MABWI,38,VIHIGA
38618212,EMUSIRE,38,VIHIGA
38618213,EPANG'A,38,VIHIGA
38618214,ESALWA,38,VIHIGA
38618215,ESIANDUMBA,38,VIHIGA
38618216,ESIBAKALA,38,VIHIGA
38618217,ESIBILA,38,VIHIGA
38618218,ESIRULO,38,VIHIGA
38618219,ESSABA,38,VIHIGA
38618220,ES SUNZA,38,VIHIGA
38618221,ITUMBU,38,VIHIGA
38618222,KAYILA,38,VIHIGA
38618223,KHWILIBA,38,VIHIGA
38618224,MUCHULA,38,VIHIGA
38618225,MULWAKHI,38,VIHIGA
38618226,MUMBOHA,38,VIHIGA
38618227,MUNGOYE,38,VIHIGA
38618228,ESIBEMBE,38,VIHIGA
38618229,EBUKUYA,38,VIHIGA
38618230,ESSUMBA,38,VIHIGA
38618231,ESIBEYE,38,VIHIGA
38618232,EBUMBAYI,38,VIHIGA
38618233,EMUTSURU,38,VIHIGA
38618234,EBULONDI,38,VIHIGA
38618235,ESIKHUYU,38,VIHIGA
38618236,EMULULU,38,VIHIGA
38618237,EMWATSI,38,VIHIGA
38618238,EMMUTSA,38,VIHIGA
38618239,EKAMANJI,38,VIHIGA
38618240,ISANDA,38,VIHIGA
38618241,EMMALOBA,38,VIHIGA
38618242,ASIONGO,38,VIHIGA
38618243,LUANDA HAPPY DAY ACADEMY,38,VIHIGA
38618244,EBUKUYA SCHOOL FOR DEAF,38,VIHIGA
38618245,NEEMA ACAD,38,VIHIGA
38618246,MWICHIO BRIGHT STAR ACAD,38,VIHIGA
38618247,FADHILI ACADEMY,38,VIHIGA
38619101,BANJA MUSLIM,38,VIHIGA
38619102,BOYANI,38,VIHIGA
38619103,BUYANGU,38,VIHIGA
38619104,CHEPSAGA,38,VIHIGA
38619105,GAMALENGA,38,VIHIGA
38619106,GAMOI,38,VIHIGA
38619107,GALONA,38,VIHIGA
38619108,GAVUDUNYI,38,VIHIGA
38619109,GIDAGADI,38,VIHIGA
38619110,GIDIMO,38,VIHIGA
38619111,GIMARAKWA,38,VIHIGA
38619112,GIMARIANI,38,VIHIGA
38619113,GIMENGWA,38,VIHIGA
38619114,GIMOMOI,38,VIHIGA
38619115,GISAMBAI,38,VIHIGA
38619116,GIVOGI,38,VIHIGA
38619117,GIVOLE,38,VIHIGA
38619118,GOIBEI,38,VIHIGA
38619119,HAMISI,38,VIHIGA
38619120,ITIENGERE,38,VIHIGA
38619121,IVOLA,38,VIHIGA
38619122,JEBLEBUK,38,VIHIGA
38619123,JEBRONGO,38,VIHIGA
38619124,JEPKOYAI,38,VIHIGA
38619125,KABINJARI,38,VIHIGA
38619126,KAPCHEMUGUNG,38,VIHIGA
38619127,KAPKOI,38,VIHIGA
38619128,KAPSAOI,38,VIHIGA
38619129,KAPSOI,38,VIHIGA
38619130,KAPSOTIK,38,VIHIGA
38619131,KIMARAN,38,VIHIGA
38619132,KINU,38,VIHIGA
38619133,KIPSIGOR,38,VIHIGA
38619134,KITAGWA,38,VIHIGA
38619135,LWOMBEI,38,VIHIGA
38619136,MADEYA,38,VIHIGA
38619137,MALINDA,38,VIHIGA
38619138,MUDINDI,38,VIHIGA
38619139,MUHAYA,38,VIHIGA
38619140,MUNZATSI,38,VIHIGA
38619141,MUSASA,38,VIHIGA
38619142,MUSEYWA,38,VIHIGA
38619143,MUSIRI,38,VIHIGA
38619144,MUTIVA,38,VIHIGA
38619145,MWEMBE,38,VIHIGA
38619146,NYANGORI,38,VIHIGA
38619147,SARIDE,38,VIHIGA
38619148,SIMBI,38,VIHIGA
38619149,SHIKOMOLI,38,VIHIGA
38619150,TIGOI,38,VIHIGA
38619151,ZULULU,38,VIHIGA
38619152,KITAMBAZI,38,VIHIGA
38619153,JIMARANI,38,VIHIGA
38619154,GIVUDEMESI,38,VIHIGA
38619155,GAMUGUYWA,38,VIHIGA
38619156,JEVIRIRI,38,VIHIGA
38619157,KAPSOGORO,38,VIHIGA
38619158,JOSEPH MIKUZI SCHOOL FOR THE DEAF,38,VIHIGA
38619159,DUDUZILE STAR ACADEMY,38,VIHIGA
38619160,GIVAVEI,38,VIHIGA
38619161,EDITH JUNIOR SCHOOL,38,VIHIGA
38619162,HAMISI PRIVATE,38,VIHIGA
38619163,CROSS ROADS SPRING INSTITUTE,38,VIHIGA
38619164,JEBROCK PREMIER ACAD,38,VIHIGA
38619165,KHANIRI G JEPTOROL,38,VIHIGA
38619201,BUMBO,38,VIHIGA
38619202,BUMIRA,38,VIHIGA
38619203,BUMUYANGE,38,VIHIGA
38619204,BULUKHOMBE,38,VIHIGA
38619205,BUTITI,38,VIHIGA
38619206,CHEBUNAYWA,38,VIHIGA
38619207,CHEPTECH,38,VIHIGA
38619208,ST PETER'S ERUSUI BOYS,38,VIHIGA
38619209,ST ELIZABETH ERUSUI GIRLS,38,VIHIGA
38619210,KAMULUGUYWA,38,VIHIGA
38619211,ISIKHI,38,VIHIGA
38619212,IVUMBU,38,VIHIGA
38619213,JAMULONGOJI,38,VIHIGA
38619214,JEPTULU,38,VIHIGA
38619215,JIVUYE,38,VIHIGA
38619216,KAIMOSI DEM,38,VIHIGA
38619217,KAIMOSI FRIENDS,38,VIHIGA
38619218,KAKUBUDU,38,VIHIGA
38619219,KAPTIENI,38,VIHIGA
38619220,KAPTIK,38,VIHIGA
38619221,KAPTISI,38,VIHIGA
38619222,KISASI,38,VIHIGA
38619223,MAHANGA,38,VIHIGA
38619224,MAKUCHI,38,VIHIGA
38619225,MUHUDU,38,VIHIGA
38619226,MUNGAVO,38,VIHIGA
38619227,MUSUDZU,38,VIHIGA
38619228,MUSUNJI,38,VIHIGA
38619229,MUYERE,38,VIHIGA
38619230,SAOSI,38,VIHIGA
38619231,SENENDE,38,VIHIGA
38619232,SIEKUTI,38,VIHIGA
38619233,SHAMAKHOKHO,38,VIHIGA
38619234,SHAMALAGO,38,VIHIGA
38619235,SHAVIRINGA,38,VIHIGA
38619236,SHIPALA,38,VIHIGA
38619237,SHIRU,38,VIHIGA
38619238,SHIVEMBE,38,VIHIGA
38619239,VIREMBE,38,VIHIGA
38619240,GOOD HOPE ACADEMY SEREM,38,VIHIGA
38619241,CHEPTULU SUNRISE ACADEMY,38,VIHIGA
38619242,IRUKOSE,38,VIHIGA
38619243,TIRIKI ACAD,38,VIHIGA
38619244,ABUNDANT LIFE ACADEMY,38,VIHIGA
38619245,JIDERERI PRIMARY SCHOOL,38,VIHIGA
38622101,BUDAYWA,38,VIHIGA
38622102,BUGINA,38,VIHIGA
38622103,BUSWETA,38,VIHIGA
38622104,CHAMAKANGA,38,VIHIGA
38622105,CHATAMILU,38,VIHIGA
38622106,CHAVOGERE,38,VIHIGA
38622107,CHEKOMBERO S A,38,VIHIGA
38622108,CHUGI,38,VIHIGA
38622109,DIGULA,38,VIHIGA
38622110,GAHUMBWA,38,VIHIGA
38622111,GAIGEDI,38,VIHIGA
38622112,GAVUDIA,38,VIHIGA
38622113,GIVUDIANYI,38,VIHIGA
38622114,GULUMA,38,VIHIGA
38622115,IKOBERO,38,VIHIGA
38622116,INYALI,38,VIHIGA
38622117,ITEGERO,38,VIHIGA
38622118,JEMOVO,38,VIHIGA
38622119,KAPSAMBO,38,VIHIGA
38622120,KIGAMA,38,VIHIGA
38622121,KILAGIRU,38,VIHIGA
38622122,KISANGULA,38,VIHIGA
38622123,KIVAGALA,38,VIHIGA
38622124,LOSOSI,38,VIHIGA
38622125,LOSENGELI,38,VIHIGA
38622126,LUTEGO,38,VIHIGA
38622127,MAGO PRIMARY,38,VIHIGA
38622128,MAMBAI,38,VIHIGA
38622129,MUDUNGU,38,VIHIGA
38622130,MUKUNYA,38,VIHIGA
38622131,MULULU,38,VIHIGA
38622132,MULUNDU,38,VIHIGA
38622133,MUTAMBI,38,VIHIGA
38622134,NABWANI,38,VIHIGA
38622135,SABATIA,38,VIHIGA
38622136,SIMBOYI,38,VIHIGA
38622137,VOHOVOLE,38,VIHIGA
38622138,VOKOLI,38,VIHIGA
38622139,VUYIYA,38,VIHIGA
38622140,WAGEVI,38,VIHIGA
38622141,WANDEGA,38,VIHIGA
38622142,LOGEMO,38,VIHIGA
38622143,MAGANYI,38,VIHIGA
38622144,ELUNYU,38,VIHIGA
38622145,IKUVU,38,VIHIGA
38622146,KIVUYE,38,VIHIGA
38622147,MUKOMBA,38,VIHIGA
38622148,MWILITSA,38,VIHIGA
38622149,SERVE ACADEMY,38,VIHIGA
38622150,CHEKOMBERO SPECIAL SCHOOL,38,VIHIGA
38622151,HAKERONGO,38,VIHIGA
38622201,BO-YUSUF,38,VIHIGA
38622202,BUKULUNYA,38,VIHIGA
38622203,CHANDUMBA,38,VIHIGA
38622204,CHAVAKALI,38,VIHIGA
38622205,DEMESI,38,VIHIGA
38622206,EL'LONCO,38,VIHIGA
38622207,ELWUNZA,38,VIHIGA
38622208,ENDELI,38,VIHIGA
38622209,EVOJO,38,VIHIGA
38622210,HAKEDOHI,38,VIHIGA
38622211,HALOMBOVE,38,VIHIGA
38622212,HAMADIRA,38,VIHIGA
38622213,HAMUYUNDI,38,VIHIGA
38622214,HAVUYIYA,38,VIHIGA
38622215,HOMBALA,38,VIHIGA
38622216,HOMUNOYWA,38,VIHIGA
38622217,IGUNGA,38,VIHIGA
38622218,IVONA,38,VIHIGA
38622219,KEGONDI,38,VIHIGA
38622220,KEVEYE,38,VIHIGA
38622221,KIBAALA,38,VIHIGA
38622222,KIGULIENYI,38,VIHIGA
38622223,KIGUNGA,38,VIHIGA
38622224,KISATIRU,38,VIHIGA
38622225,LUSALA,38,VIHIGA
38622226,LYADUYWA,38,VIHIGA
38622227,MADEGWA,38,VIHIGA
38622228,MBALE F A M,38,VIHIGA
38622230,MUDETE,38,VIHIGA
38622231,MUKINGI,38,VIHIGA
38622232,MULELE,38,VIHIGA
38622233,MUNOYWA,38,VIHIGA
38622234,MUNUGI,38,VIHIGA
38622235,MUTSULYU,38,VIHIGA
38622236,MADANYA,38,VIHIGA
38622237,ONDEYO,38,VIHIGA
38622239,MBALE SHALOM ACADEMY,38,VIHIGA
38622240,TSIMBALO,38,VIHIGA
38622241,VIHINDI,38,VIHIGA
38622242,VIYALO,38,VIHIGA
38622243,WALODEYA,38,VIHIGA
38622244,WAMAGE,38,VIHIGA
38622245,WANGULU,38,VIHIGA
38622246,WANONDI,38,VIHIGA
38622247,AMIABLE ACADEMY,38,VIHIGA
38622250,HEKIMA ACADEMY,38,VIHIGA
38622251,ELIAN PREPARATORY,38,VIHIGA
38622252,EGALONI(REV. MOSES AKARANGA),38,VIHIGA
39701001,MIWANI ESTATE,39,KISUMU
39701002,MIWANI SECTION III,39,KISUMU
